"","customer_id","age","gender"
"101771","C104218",75,"female"
"101772","C104219",54,"male"
"101773","C104220",65,"male"
"101774","C104221",49,"male"
"101775","C104222",61,"female"
"101776","C104223",69,"male"
"101777","C104224",57,"male"
"101778","C104225",59,"male"
"101779","C104226",57,"female"
"101780","C104227",65,"female"
"101781","C104228",63,"male"
"101782","C104229",67,"female"
"101783","C104230",64,"male"
"101784","C104231",63,"male"
"101785","C104232",49,"male"
"101786","C104233",54,"male"
"101787","C104234",57,"male"
"101788","C104235",43,"female"
"101789","C104236",55,"male"
"101790","C104237",63,"male"
"101791","C104238",46,"male"
"101792","C104239",68,"female"
"101793","C104240",70,"male"
"101794","C104241",43,"male"
"101795","C104242",68,"female"
"101796","C104243",60,"male"
"101797","C104244",52,"male"
"101798","C104245",73,"male"
"101799","C104246",41,"male"
"101800","C104247",67,"male"
"101801","C104248",68,"female"
"101802","C104249",59,"female"
"101803","C104250",43,"male"
"101804","C104251",60,"male"
"101805","C104252",67,"male"
"101806","C104253",74,"male"
"101807","C104254",53,"female"
"101808","C104255",42,"male"
"101809","C104256",57,"female"
"101810","C104257",47,"male"
"101811","C104258",53,"male"
"101812","C104259",56,"female"
"101813","C104260",57,"female"
"101814","C104261",73,"male"
"101815","C104262",67,"female"
"101816","C104263",60,"female"
"101817","C104264",39,"male"
"101818","C104265",40,"male"
"101819","C104266",59,"male"
"101820","C104267",31,"male"
"101821","C104268",66,"female"
"101822","C104269",43,"female"
"101823","C104270",57,"male"
"101824","C104271",63,"female"
"101825","C104272",41,"male"
"101826","C104273",68,"male"
"101827","C104274",52,"male"
"101828","C104275",62,"male"
"101829","C104276",70,"female"
"101830","C104277",58,"female"
"101831","C104278",54,"female"
"101832","C104279",62,"female"
"101833","C104280",44,"male"
"101834","C104281",57,"male"
"101835","C104282",46,"male"
"101836","C104283",54,"female"
"101837","C104284",23,"male"
"101838","C104285",44,"male"
"101839","C104286",61,"male"
"101840","C104287",69,"male"
"101841","C104288",64,"male"
"101842","C104289",70,"male"
"101843","C104290",64,"female"
"101844","C104291",61,"female"
"101845","C104292",44,"male"
"101846","C104293",38,"male"
"101847","C104294",40,"male"
"101848","C104295",58,"female"
"101849","C104296",72,"male"
"101850","C104297",51,"female"
"101851","C104298",27,"male"
"101852","C104299",59,"female"
"101853","C104300",62,"male"
"101854","C104301",67,"female"
"101855","C104302",61,"female"
"101856","C104303",63,"female"
"101857","C104304",37,"male"
"101858","C104305",64,"male"
"101859","C104306",47,"male"
"101860","C104307",38,"male"
"101861","C104308",49,"male"
"101862","C104309",49,"male"
"101863","C104310",54,"female"
"101864","C104311",41,"female"
"101865","C104312",51,"female"
"101866","C104313",36,"male"
"101867","C104314",57,"male"
"101868","C104315",62,"female"
"101869","C104316",53,"female"
"101870","C104317",49,"female"
"101871","C104318",70,"female"
"101872","C104319",66,"male"
"101873","C104320",65,"female"
"101874","C104321",48,"female"
"101875","C104322",56,"male"
"101876","C104323",67,"male"
"101877","C104324",56,"male"
"101878","C104325",41,"male"
"101879","C104326",71,"male"
"101880","C104327",55,"male"
"101881","C104328",68,"female"
"101882","C104329",68,"female"
"101883","C104330",78,"male"
"101884","C104331",43,"male"
"101885","C104332",56,"female"
"101886","C104333",63,"female"
"101887","C104334",58,"female"
"101888","C104335",56,"male"
"101889","C104336",38,"male"
"101890","C104337",56,"female"
"101891","C104338",57,"female"
"101892","C104339",39,"male"
"101893","C104340",48,"female"
"101894","C104341",56,"male"
"101895","C104342",75,"male"
"101896","C104343",42,"female"
"101897","C104344",42,"male"
"101898","C104345",47,"female"
"101899","C104346",43,"female"
"101900","C104347",63,"male"
"101901","C104348",66,"male"
"101902","C104349",67,"female"
"101903","C104350",66,"male"
"101904","C104351",70,"female"
"101905","C104352",68,"female"
"101906","C104353",65,"male"
"101907","C104354",48,"male"
"101908","C104355",54,"male"
"101909","C104356",65,"male"
"101910","C104357",48,"male"
"101911","C104358",45,"male"
"101912","C104359",42,"female"
"101913","C104360",63,"female"
"101914","C104361",34,"female"
"101915","C104362",59,"female"
"101916","C104363",77,"female"
"101917","C104364",57,"male"
"101918","C104365",66,"male"
"101919","C104366",59,"female"
"101920","C104367",34,"male"
"101921","C104368",59,"male"
"101922","C104369",60,"male"
"101923","C104370",51,"female"
"101924","C104371",54,"female"
"101925","C104372",40,"female"
"101926","C104373",70,"female"
"101927","C104374",65,"male"
"101928","C104375",62,"female"
"101929","C104376",72,"male"
"101930","C104377",49,"male"
"101931","C104378",52,"male"
"101932","C104379",64,"female"
"101933","C104380",50,"male"
"101934","C104381",37,"male"
"101935","C104382",56,"male"
"101936","C104383",67,"female"
"101937","C104384",34,"male"
"101938","C104385",76,"male"
"101939","C104386",62,"male"
"101940","C104387",66,"male"
"101941","C104388",53,"male"
"101942","C104389",52,"female"
"101943","C104390",55,"female"
"101944","C104391",48,"male"
"101945","C104392",66,"male"
"101946","C104393",64,"female"
"101947","C104394",45,"female"
"101948","C104395",34,"male"
"101949","C104396",57,"female"
"101950","C104397",37,"female"
"101951","C104398",44,"female"
"101952","C104399",68,"male"
"101953","C104400",62,"female"
"101954","C104401",46,"female"
"101955","C104402",42,"female"
"101956","C104403",40,"female"
"101957","C104404",69,"female"
"101958","C104405",73,"female"
"101959","C104406",71,"female"
"101960","C104407",36,"female"
"101961","C104408",57,"female"
"101962","C104409",56,"female"
"101963","C104410",57,"female"
"101964","C104411",48,"female"
"101965","C104412",51,"male"
"101966","C104413",59,"male"
"101967","C104414",31,"female"
"101968","C104415",44,"male"
"101969","C104416",53,"female"
"101970","C104417",44,"male"
"101971","C104418",53,"male"
"101972","C104419",58,"male"
"101973","C104420",72,"female"
"101974","C104421",65,"male"
"101975","C104422",60,"female"
"101976","C104423",59,"female"
"101977","C104424",43,"male"
"101978","C104425",56,"female"
"101979","C104426",48,"female"
"101980","C104427",61,"male"
"101981","C104428",49,"female"
"101982","C104429",59,"male"
"101983","C104430",45,"male"
"101984","C104431",70,"female"
"101985","C104432",63,"female"
"101986","C104433",45,"female"
"101987","C104434",76,"male"
"101988","C104435",58,"female"
"101989","C104436",33,"female"
"101990","C104437",52,"male"
"101991","C104438",40,"female"
"101992","C104439",75,"female"
"101993","C104440",61,"female"
"101994","C104441",50,"male"
"101995","C104442",61,"female"
"101996","C104443",48,"female"
"101997","C104444",47,"male"
"101998","C104445",65,"female"
"101999","C104446",76,"male"
"102000","C104447",41,"male"
"102001","C104448",51,"male"
"102002","C104449",51,"female"
"102003","C104450",55,"male"
"102004","C104451",57,"female"
"102005","C104452",53,"male"
"102006","C104453",63,"female"
"102007","C104454",56,"male"
"102008","C104455",36,"female"
"102009","C104456",67,"female"
"102010","C104457",40,"female"
"102011","C104458",67,"female"
"102012","C104459",60,"female"
"102013","C104460",73,"female"
"102014","C104461",56,"male"
"102015","C104462",54,"male"
"102016","C104463",39,"male"
"102017","C104464",57,"female"
"102018","C104465",52,"female"
"102019","C104466",49,"male"
"102020","C104467",67,"male"
"102021","C104468",58,"male"
"102022","C104469",68,"female"
"102023","C104470",73,"male"
"102024","C104471",51,"female"
"102025","C104472",48,"female"
"102026","C104473",50,"female"
"102027","C104474",74,"female"
"102028","C104475",52,"male"
"102029","C104476",55,"male"
"102030","C104477",50,"male"
"102031","C104478",49,"male"
"102032","C104479",55,"female"
"102033","C104480",65,"female"
"102034","C104481",64,"male"
"102035","C104482",59,"male"
"102036","C104483",67,"female"
"102037","C104484",50,"female"
"102038","C104485",52,"female"
"102039","C104486",73,"male"
"102040","C104487",37,"male"
"102041","C104488",53,"male"
"102042","C104489",59,"male"
"102043","C104490",65,"male"
"102044","C104491",62,"female"
"102045","C104492",54,"female"
"102046","C104493",75,"male"
"102047","C104494",63,"female"
"102048","C104495",60,"female"
"102049","C104496",50,"male"
"102050","C104497",49,"male"
"102051","C104498",63,"male"
"102052","C104499",34,"male"
"102053","C104500",72,"male"
"102054","C104501",64,"male"
"102055","C104502",46,"female"
"102056","C104503",67,"male"
"102057","C104504",42,"male"
"102058","C104505",43,"female"
"102059","C104506",48,"male"
"102060","C104507",55,"female"
"102061","C104508",54,"male"
"102062","C104509",45,"female"
"102063","C104510",59,"female"
"102064","C104511",56,"female"
"102065","C104512",66,"female"
"102066","C104513",49,"female"
"102067","C104514",31,"female"
"102068","C104515",52,"female"
"102069","C104516",66,"female"
"102070","C104517",59,"female"
"102071","C104518",63,"male"
"102072","C104519",71,"female"
"102073","C104520",76,"female"
"102074","C104521",50,"female"
"102075","C104522",71,"female"
"102076","C104523",54,"female"
"102077","C104524",44,"male"
"102078","C104525",56,"female"
"102079","C104526",55,"male"
"102080","C104527",64,"male"
"102081","C104528",71,"male"
"102082","C104529",51,"female"
"102083","C104530",50,"female"
"102084","C104531",57,"male"
"102085","C104532",70,"male"
"102086","C104533",69,"male"
"102087","C104534",51,"male"
"102088","C104535",78,"male"
"102089","C104536",46,"female"
"102090","C104537",46,"female"
"102091","C104538",70,"female"
"102092","C104539",58,"male"
"102093","C104540",39,"male"
"102094","C104541",73,"female"
"102095","C104542",37,"male"
"102096","C104543",57,"female"
"102097","C104544",57,"male"
"102098","C104545",73,"male"
"102099","C104546",33,"female"
"102100","C104547",57,"male"
"102101","C104548",64,"female"
"102102","C104549",62,"female"
"102103","C104550",62,"female"
"102104","C104551",78,"male"
"102105","C104552",51,"male"
"102106","C104553",60,"female"
"102107","C104554",58,"male"
"102108","C104555",68,"male"
"102109","C104556",46,"female"
"102110","C104557",70,"male"
"102111","C104558",67,"female"
"102112","C104559",72,"male"
"102113","C104560",36,"female"
"102114","C104561",64,"male"
"102115","C104562",74,"female"
"102116","C104563",71,"female"
"102117","C104564",58,"female"
"102118","C104565",57,"male"
"102119","C104566",72,"female"
"102120","C104567",37,"female"
"102121","C104568",45,"male"
"102122","C104569",45,"female"
"102123","C104570",60,"male"
"102124","C104571",69,"male"
"102125","C104572",49,"female"
"102126","C104573",34,"female"
"102127","C104574",67,"female"
"102128","C104575",43,"male"
"102129","C104576",59,"male"
"102130","C104577",40,"male"
"102131","C104578",65,"female"
"102132","C104579",70,"female"
"102133","C104580",56,"female"
"102134","C104581",50,"male"
"102135","C104582",47,"male"
"102136","C104583",46,"female"
"102137","C104584",60,"male"
"102138","C104585",64,"male"
"102139","C104586",67,"male"
"102140","C104587",63,"male"
"102141","C104588",61,"female"
"102142","C104589",66,"female"
"102143","C104590",58,"female"
"102144","C104591",68,"female"
"102145","C104592",63,"male"
"102146","C104593",34,"male"
"102147","C104594",75,"male"
"102148","C104595",57,"female"
"102149","C104596",66,"female"
"102150","C104597",66,"female"
"102151","C104598",27,"male"
"102152","C104599",77,"female"
"102153","C104600",75,"female"
"102154","C104601",48,"male"
"102155","C104602",34,"male"
"102156","C104603",48,"female"
"102157","C104604",56,"male"
"102158","C104605",67,"female"
"102159","C104606",45,"female"
"102160","C104607",64,"male"
"102161","C104608",46,"male"
"102162","C104609",50,"female"
"102163","C104610",48,"male"
"102164","C104611",66,"male"
"102165","C104612",47,"male"
"102166","C104613",71,"male"
"102167","C104614",50,"male"
"102168","C104615",61,"female"
"102169","C104616",39,"male"
"102170","C104617",60,"female"
"102171","C104618",66,"female"
"102172","C104619",60,"male"
"102173","C104620",48,"male"
"102174","C104621",63,"female"
"102175","C104622",67,"female"
"102176","C104623",59,"female"
"102177","C104624",77,"male"
"102178","C104625",33,"female"
"102179","C104626",49,"female"
"102180","C104627",59,"female"
"102181","C104628",51,"female"
"102182","C104629",48,"male"
"102183","C104630",54,"female"
"102184","C104631",56,"female"
"102185","C104632",32,"female"
"102186","C104633",45,"female"
"102187","C104634",57,"female"
"102188","C104635",55,"male"
"102189","C104636",70,"female"
"102190","C104637",67,"male"
"102191","C104638",74,"male"
"102192","C104639",56,"male"
"102193","C104640",59,"male"
"102194","C104641",59,"male"
"102195","C104642",65,"female"
"102196","C104643",49,"male"
"102197","C104644",38,"male"
"102198","C104645",38,"female"
"102199","C104646",60,"male"
"102200","C104647",71,"male"
"102201","C104648",57,"male"
"102202","C104649",61,"female"
"102203","C104650",37,"female"
"102204","C104651",63,"male"
"102205","C104652",54,"male"
"102206","C104653",52,"male"
"102207","C104654",59,"female"
"102208","C104655",50,"male"
"102209","C104656",62,"female"
"102210","C104657",52,"male"
"102211","C104658",69,"female"
"102212","C104659",45,"female"
"102213","C104660",65,"male"
"102214","C104661",42,"female"
"102215","C104662",29,"female"
"102216","C104663",44,"male"
"102217","C104664",63,"male"
"102218","C104665",52,"female"
"102219","C104666",55,"male"
"102220","C104667",63,"male"
"102221","C104668",62,"male"
"102222","C104669",53,"male"
"102223","C104670",67,"male"
"102224","C104671",62,"male"
"102225","C104672",70,"female"
"102226","C104673",47,"male"
"102227","C104674",58,"male"
"102228","C104675",61,"female"
"102229","C104676",27,"female"
"102230","C104677",64,"male"
"102231","C104678",62,"female"
"102232","C104679",74,"male"
"102233","C104680",50,"female"
"102234","C104681",57,"male"
"102235","C104682",57,"female"
"102236","C104683",57,"male"
"102237","C104684",62,"male"
"102238","C104685",46,"female"
"102239","C104686",62,"female"
"102240","C104687",68,"male"
"102241","C104688",64,"male"
"102242","C104689",54,"male"
"102243","C104690",58,"female"
"102244","C104691",39,"male"
"102245","C104692",67,"male"
"102246","C104693",48,"female"
"102247","C104694",53,"male"
"102248","C104695",49,"male"
"102249","C104696",69,"male"
"102250","C104697",68,"female"
"102251","C104698",36,"male"
"102252","C104699",59,"male"
"102253","C104700",71,"male"
"102254","C104701",45,"female"
"102255","C104702",61,"male"
"102256","C104703",58,"female"
"102257","C104704",51,"female"
"102258","C104705",58,"male"
"102259","C104706",65,"male"
"102260","C104707",37,"female"
"102261","C104708",75,"female"
"102262","C104709",77,"male"
"102263","C104710",55,"male"
"102264","C104711",70,"female"
"102265","C104712",60,"female"
"102266","C104713",35,"male"
"102267","C104714",69,"male"
"102268","C104715",47,"female"
"102269","C104716",62,"female"
"102270","C104717",76,"male"
"102271","C104718",45,"female"
"102272","C104719",52,"female"
"102273","C104720",67,"male"
